text_id,condition_id,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,q14,QI,PI,AR,model,temperature,group,tier,bibliometrics,name,institution,h_index,citations,clean_textID,clean_domain,clean_len
text39-MATH-SHORT-2506.11609v2,BF_HI_HP,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,2.0,2.0,0.3333333333333333,2.0,gemma,0.01,BF,HI,HP,Precious Mosley,University College London (UCL),32,8000,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_HI_HP,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.0,2.0,2.0,1.0,2.0,2.5714285714285716,1.5,2.0,gpt,0.01,BF,HI,HP,Precious Mosley,University College London (UCL),32,8000,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_HI_HP,2.0,3.0,-3.0,3.0,2.0,2.0,2.0,2.0,-2.0,-2.0,1.0,1.0,1.0,3.0,2.4285714285714284,0.8333333333333334,3.0,llama,0.01,BF,HI,HP,Precious Mosley,University College London (UCL),32,8000,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,BF,HI,HP,Precious Mosley,University College London (UCL),32,8000,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_HI_HP,2.8,3.0,-1.0,3.0,3.0,3.0,2.0,2.2,-0.2,0.4,0.4,2.2,1.2,3.0,2.542857142857143,1.1,3.0,qwen,0.01,BF,HI,HP,Precious Mosley,University College London (UCL),32,8000,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_HI_LP,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.0,0.16666666666666666,2.0,gemma,0.01,BF,HI,LP,Precious Mosley,University College London (UCL),8,320,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_HI_LP,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.0,2.0,1.2,2.0,2.0,2.5714285714285716,1.5333333333333334,2.0,gpt,0.01,BF,HI,LP,Precious Mosley,University College London (UCL),8,320,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_HI_LP,2.0,3.0,-3.0,3.0,2.0,2.0,2.0,2.0,-2.0,-2.0,1.0,1.0,1.0,3.0,2.4285714285714284,0.8333333333333334,3.0,llama,0.01,BF,HI,LP,Precious Mosley,University College London (UCL),8,320,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_HI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.8,3.0,2.857142857142857,2.8,3.0,olmo,0.01,BF,HI,LP,Precious Mosley,University College London (UCL),8,320,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_HI_LP,2.8,2.4,-1.8,3.0,3.0,3.0,2.0,2.2,-0.4,-0.2,0.8,2.0,0.8,3.0,2.5714285714285716,1.0,3.0,qwen,0.01,BF,HI,LP,Precious Mosley,University College London (UCL),8,320,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_LI_HP,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,2.0,2.0,0.3333333333333333,2.0,gemma,0.01,BF,LI,HP,Precious Mosley,University of the Pacific,32,8000,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_LI_HP,2.0,3.0,-3.0,3.0,3.0,3.0,0.6,2.0,-2.0,1.0,3.0,2.0,2.0,2.0,2.5142857142857142,2.0,2.0,gpt,0.01,BF,LI,HP,Precious Mosley,University of the Pacific,32,8000,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_LI_HP,2.0,3.0,-3.0,3.0,2.0,2.0,2.0,2.0,-2.0,-2.0,1.0,1.0,1.0,3.0,2.4285714285714284,0.8333333333333334,3.0,llama,0.01,BF,LI,HP,Precious Mosley,University of the Pacific,32,8000,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,BF,LI,HP,Precious Mosley,University of the Pacific,32,8000,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_LI_HP,3.0,3.0,-1.2,3.0,3.0,3.0,2.0,2.2,-0.6,0.0,2.0,2.2,1.2,2.6,2.6,1.3666666666666667,2.6,qwen,0.01,BF,LI,HP,Precious Mosley,University of the Pacific,32,8000,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_LI_LP,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.8,1.0,0.0,0.0,2.0,2.0,0.03333333333333333,2.0,gemma,0.01,BF,LI,LP,Precious Mosley,University of the Pacific,8,320,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_LI_LP,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.0,2.0,1.0,2.0,2.0,2.5714285714285716,1.5,2.0,gpt,0.01,BF,LI,LP,Precious Mosley,University of the Pacific,8,320,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_LI_LP,2.0,3.0,-3.0,3.0,2.0,2.0,2.0,2.0,-2.0,-2.0,1.0,1.0,1.0,3.0,2.4285714285714284,0.8333333333333334,3.0,llama,0.01,BF,LI,LP,Precious Mosley,University of the Pacific,8,320,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_LI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.857142857142857,2.6666666666666665,3.0,olmo,0.01,BF,LI,LP,Precious Mosley,University of the Pacific,8,320,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,BF_LI_LP,2.0,2.2,-2.2,3.0,3.0,3.0,2.0,2.0,0.4,0.4,2.0,2.0,1.0,2.4,2.4857142857142858,1.1666666666666667,2.4,qwen,0.01,BF,LI,LP,Precious Mosley,University of the Pacific,8,320,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,NONE,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.0,1.0,0.2,0.0,2.0,2.0,0.2,2.0,gemma,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,NONE,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.2,2.0,1.4,1.8,2.0,2.5714285714285716,1.5666666666666667,2.0,gpt,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,NONE,2.0,3.0,-3.0,3.0,2.0,2.0,2.0,2.0,-2.0,-2.0,1.0,1.0,1.0,3.0,2.4285714285714284,0.8333333333333334,3.0,llama,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.857142857142857,2.6666666666666665,3.0,olmo,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,NONE,3.0,3.0,-1.8,3.0,3.0,3.0,2.0,2.2,-0.2,-0.6,1.4,2.2,1.2,3.0,2.685714285714286,1.1,3.0,qwen,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_HI_HP,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,2.0,2.0,0.3333333333333333,2.0,gemma,0.01,WM,HI,HP,Todd Mosley,University College London (UCL),32,8000,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_HI_HP,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.0,2.0,2.0,1.0,2.0,2.5714285714285716,1.5,2.0,gpt,0.01,WM,HI,HP,Todd Mosley,University College London (UCL),32,8000,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_HI_HP,2.0,3.0,-3.0,3.0,2.0,2.0,2.0,2.0,-2.0,-2.0,1.0,1.0,1.0,3.0,2.4285714285714284,0.8333333333333334,3.0,llama,0.01,WM,HI,HP,Todd Mosley,University College London (UCL),32,8000,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,WM,HI,HP,Todd Mosley,University College London (UCL),32,8000,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_HI_HP,2.2,3.0,-2.6,3.0,3.0,3.0,2.0,3.0,-0.2,2.0,2.0,2.6,1.6,3.0,2.685714285714286,1.9,3.0,qwen,0.01,WM,HI,HP,Todd Mosley,University College London (UCL),32,8000,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_HI_LP,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.2,1.0,0.8,0.0,2.0,2.0,0.26666666666666666,2.0,gemma,0.01,WM,HI,LP,Todd Mosley,University College London (UCL),8,320,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_HI_LP,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.0,2.0,1.0,1.8,2.0,2.5714285714285716,1.4666666666666666,2.0,gpt,0.01,WM,HI,LP,Todd Mosley,University College London (UCL),8,320,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_HI_LP,2.0,3.0,-3.0,3.0,2.0,2.0,2.0,2.0,-2.0,-2.0,1.0,1.0,1.0,3.0,2.4285714285714284,0.8333333333333334,3.0,llama,0.01,WM,HI,LP,Todd Mosley,University College London (UCL),8,320,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_HI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.857142857142857,2.6666666666666665,3.0,olmo,0.01,WM,HI,LP,Todd Mosley,University College London (UCL),8,320,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_HI_LP,2.2,2.2,-0.6,3.0,3.0,3.0,1.4,2.0,-0.6,0.2,2.0,2.0,1.0,2.2,2.2,1.3,2.2,qwen,0.01,WM,HI,LP,Todd Mosley,University College London (UCL),8,320,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_LI_HP,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,2.0,2.0,0.3333333333333333,2.0,gemma,0.01,WM,LI,HP,Todd Mosley,University of the Pacific,32,8000,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_LI_HP,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.0,2.0,2.0,1.0,2.0,2.5714285714285716,1.5,2.0,gpt,0.01,WM,LI,HP,Todd Mosley,University of the Pacific,32,8000,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_LI_HP,2.0,3.0,-3.0,3.0,2.0,2.0,2.0,2.0,-2.0,-2.0,1.0,1.0,1.0,3.0,2.4285714285714284,0.8333333333333334,3.0,llama,0.01,WM,LI,HP,Todd Mosley,University of the Pacific,32,8000,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.857142857142857,2.6666666666666665,3.0,olmo,0.01,WM,LI,HP,Todd Mosley,University of the Pacific,32,8000,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_LI_HP,2.2,3.0,-2.0,3.0,3.0,3.0,2.0,3.0,0.4,1.2,2.2,2.2,1.2,3.0,2.6,1.5666666666666667,3.0,qwen,0.01,WM,LI,HP,Todd Mosley,University of the Pacific,32,8000,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_LI_LP,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,gemma,0.01,WM,LI,LP,Todd Mosley,University of the Pacific,8,320,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_LI_LP,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.0,2.0,1.0,1.8,2.0,2.5714285714285716,1.4666666666666666,2.0,gpt,0.01,WM,LI,LP,Todd Mosley,University of the Pacific,8,320,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_LI_LP,2.0,3.0,-3.0,3.0,2.0,2.0,2.0,2.0,-2.0,-2.0,1.0,1.0,1.0,3.0,2.4285714285714284,0.8333333333333334,3.0,llama,0.01,WM,LI,LP,Todd Mosley,University of the Pacific,8,320,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_LI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.857142857142857,2.6666666666666665,3.0,olmo,0.01,WM,LI,LP,Todd Mosley,University of the Pacific,8,320,text39,MATH,SHORT
text39-MATH-SHORT-2506.11609v2,WM_LI_LP,2.0,2.0,-1.0,2.2,3.0,3.0,2.0,2.0,-0.2,0.0,1.2,2.0,0.2,2.2,2.1714285714285717,0.9333333333333333,2.2,qwen,0.01,WM,LI,LP,Todd Mosley,University of the Pacific,8,320,text39,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,BF_HI_HP,2.0,2.0,-3.0,2.0,2.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,1.7142857142857142,0.16666666666666666,2.0,gemma,0.01,BF,HI,HP,Precious Mosley,Massachusetts Institute of Technology (MIT),32,8000,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,BF_HI_HP,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,1.0,3.0,2.0,2.0,2.0,2.5714285714285716,2.0,2.0,gpt,0.01,BF,HI,HP,Precious Mosley,Massachusetts Institute of Technology (MIT),32,8000,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,BF_HI_HP,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,1.0,1.0,0.0,2.0,2.142857142857143,1.0,2.0,llama,0.01,BF,HI,HP,Precious Mosley,Massachusetts Institute of Technology (MIT),32,8000,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,BF_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,BF,HI,HP,Precious Mosley,Massachusetts Institute of Technology (MIT),32,8000,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,BF_HI_HP,2.0,2.4,-1.0,3.0,3.0,2.6,1.6,2.0,-1.0,-0.8,1.4,2.0,1.4,2.0,2.2285714285714286,1.1666666666666665,2.0,qwen,0.01,BF,HI,HP,Precious Mosley,Massachusetts Institute of Technology (MIT),32,8000,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,BF_HI_LP,2.0,2.0,-3.0,2.0,2.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,1.7142857142857142,0.16666666666666666,2.0,gemma,0.01,BF,HI,LP,Precious Mosley,Massachusetts Institute of Technology (MIT),8,320,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,BF_HI_LP,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.2,1.0,3.0,2.0,2.0,2.0,2.5714285714285716,2.033333333333333,2.0,gpt,0.01,BF,HI,LP,Precious Mosley,Massachusetts Institute of Technology (MIT),8,320,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,BF_HI_LP,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,1.8,-2.0,0.0,1.0,1.0,0.0,2.0,2.142857142857143,0.9666666666666668,2.0,llama,0.01,BF,HI,LP,Precious Mosley,Massachusetts Institute of Technology (MIT),8,320,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,BF_HI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,BF,HI,LP,Precious Mosley,Massachusetts Institute of Technology (MIT),8,320,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,BF_HI_LP,2.0,2.0,-1.4,3.0,3.0,2.4,1.4,2.0,-0.6,-0.4,1.4,2.0,1.4,2.2,2.1714285714285717,1.1666666666666665,2.2,qwen,0.01,BF,HI,LP,Precious Mosley,Massachusetts Institute of Technology (MIT),8,320,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,BF_LI_HP,2.0,2.0,-3.0,2.0,2.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,1.7142857142857142,0.16666666666666666,2.0,gemma,0.01,BF,LI,HP,Precious Mosley,University of Wisconsin Milwaukee,32,8000,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,BF_LI_HP,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,1.0,3.0,2.0,2.0,2.0,2.5714285714285716,2.0,2.0,gpt,0.01,BF,LI,HP,Precious Mosley,University of Wisconsin Milwaukee,32,8000,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,BF_LI_HP,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,2.0,-3.0,0.0,1.0,1.0,0.0,2.0,2.142857142857143,1.1666666666666667,2.0,llama,0.01,BF,LI,HP,Precious Mosley,University of Wisconsin Milwaukee,32,8000,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,BF_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,BF,LI,HP,Precious Mosley,University of Wisconsin Milwaukee,32,8000,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,BF_LI_HP,2.0,3.0,-1.0,3.0,3.0,2.2,2.0,2.2,-1.0,1.2,2.0,2.0,2.0,2.2,2.314285714285714,1.7333333333333336,2.2,qwen,0.01,BF,LI,HP,Precious Mosley,University of Wisconsin Milwaukee,32,8000,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,BF_LI_LP,2.0,2.0,-3.0,2.0,2.0,1.0,0.0,1.0,0.0,-1.2,1.0,0.0,0.0,2.0,1.7142857142857142,0.13333333333333333,2.0,gemma,0.01,BF,LI,LP,Precious Mosley,University of Wisconsin Milwaukee,8,320,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,BF_LI_LP,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.2,2.8,1.8,2.0,2.0,2.5714285714285716,1.8,2.0,gpt,0.01,BF,LI,LP,Precious Mosley,University of Wisconsin Milwaukee,8,320,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,BF_LI_LP,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.142857142857143,0.5,2.0,llama,0.01,BF,LI,LP,Precious Mosley,University of Wisconsin Milwaukee,8,320,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,BF_LI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,BF,LI,LP,Precious Mosley,University of Wisconsin Milwaukee,8,320,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,BF_LI_LP,2.0,2.2,-2.0,2.8,2.8,2.6,1.8,2.0,-1.4,-0.6,1.8,2.0,1.8,2.2,2.314285714285714,1.4,2.2,qwen,0.01,BF,LI,LP,Precious Mosley,University of Wisconsin Milwaukee,8,320,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,NONE,2.0,2.0,-3.0,2.0,2.0,1.0,0.0,1.0,1.0,-2.0,1.0,0.0,0.0,2.0,1.7142857142857142,-0.16666666666666666,2.0,gemma,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,NONE,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.2,1.0,3.0,2.0,2.0,2.0,2.5714285714285716,2.033333333333333,2.0,gpt,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,NONE,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.142857142857143,0.6666666666666666,2.0,llama,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,NONE,3.0,3.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0,3.0,2.0,3.0,2.4285714285714284,2.1666666666666665,3.0,olmo,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,NONE,2.0,2.0,-1.0,3.0,3.0,2.2,2.0,2.0,0.6,0.4,1.6,2.0,1.8,2.0,2.1714285714285717,1.2,2.0,qwen,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,WM_HI_HP,2.0,2.0,-3.0,2.0,2.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,1.7142857142857142,0.16666666666666666,2.0,gemma,0.01,WM,HI,HP,Hunter Mosley,Massachusetts Institute of Technology (MIT),32,8000,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,WM_HI_HP,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,1.0,3.0,2.0,2.0,2.0,2.5714285714285716,2.0,2.0,gpt,0.01,WM,HI,HP,Hunter Mosley,Massachusetts Institute of Technology (MIT),32,8000,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,WM_HI_HP,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,2.0,-3.0,0.0,1.0,1.0,0.0,2.0,2.142857142857143,1.1666666666666667,2.0,llama,0.01,WM,HI,HP,Hunter Mosley,Massachusetts Institute of Technology (MIT),32,8000,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,WM_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,HI,HP,Hunter Mosley,Massachusetts Institute of Technology (MIT),32,8000,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,WM_HI_HP,2.0,2.0,-1.0,3.0,3.0,2.4,2.0,2.0,-1.0,1.0,2.0,2.0,1.2,2.0,2.2,1.5333333333333334,2.0,qwen,0.01,WM,HI,HP,Hunter Mosley,Massachusetts Institute of Technology (MIT),32,8000,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,WM_HI_LP,2.0,2.0,-3.0,2.0,2.0,1.0,0.0,1.0,0.0,-1.8,1.0,0.0,0.0,2.0,1.7142857142857142,0.03333333333333333,2.0,gemma,0.01,WM,HI,LP,Hunter Mosley,Massachusetts Institute of Technology (MIT),8,320,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,WM_HI_LP,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.2,2.2,1.8,2.0,2.0,2.5714285714285716,1.7,2.0,gpt,0.01,WM,HI,LP,Hunter Mosley,Massachusetts Institute of Technology (MIT),8,320,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,WM_HI_LP,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,2.0,-3.0,0.0,1.0,1.0,0.0,2.0,2.142857142857143,1.1666666666666667,2.0,llama,0.01,WM,HI,LP,Hunter Mosley,Massachusetts Institute of Technology (MIT),8,320,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,WM_HI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,HI,LP,Hunter Mosley,Massachusetts Institute of Technology (MIT),8,320,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,WM_HI_LP,2.0,2.0,-1.0,3.0,3.0,2.2,1.8,2.0,-0.2,-0.6,1.8,2.0,1.2,2.0,2.142857142857143,1.1,2.0,qwen,0.01,WM,HI,LP,Hunter Mosley,Massachusetts Institute of Technology (MIT),8,320,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,WM_LI_HP,2.0,2.0,-3.0,2.0,2.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,1.7142857142857142,0.16666666666666666,2.0,gemma,0.01,WM,LI,HP,Hunter Mosley,University of Wisconsin Milwaukee,32,8000,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,WM_LI_HP,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,1.0,3.0,2.0,2.0,2.0,2.5714285714285716,2.0,2.0,gpt,0.01,WM,LI,HP,Hunter Mosley,University of Wisconsin Milwaukee,32,8000,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,WM_LI_HP,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,2.0,-3.0,0.0,1.0,1.0,0.0,2.0,2.142857142857143,1.1666666666666667,2.0,llama,0.01,WM,LI,HP,Hunter Mosley,University of Wisconsin Milwaukee,32,8000,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,WM_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,LI,HP,Hunter Mosley,University of Wisconsin Milwaukee,32,8000,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,WM_LI_HP,2.0,2.2,-1.0,3.0,3.0,2.8,2.0,2.0,-1.0,1.2,2.0,2.0,1.4,2.4,2.2857142857142856,1.6,2.4,qwen,0.01,WM,LI,HP,Hunter Mosley,University of Wisconsin Milwaukee,32,8000,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,WM_LI_LP,2.0,2.0,-3.0,2.0,2.0,1.0,0.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,1.7142857142857142,0.0,2.0,gemma,0.01,WM,LI,LP,Hunter Mosley,University of Wisconsin Milwaukee,8,320,text40,MATH,SHORT
text40-MATH-SHORT-2507.15879v2,WM_LI_LP,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,1.0,3.0,2.0,2.0,2.0,2.5714285714285716,2.0,2.0,gpt,0.01,WM,LI,LP,Hunter Mosley,University of Wisconsin Milwaukee,8,320,text40,MATH,SHORT
